-9.317982828	-6.00E-01	20.92153285
8.78238695	1.04E+01	14.14455627
-4.830126014	1.13E+01	11.59007353
3.026132214	2.18E+01	11.82320442
-5.571534946	2.99E+01	14.12304867
3.768071125	3.32E+01	12.26484018
-3.303433067	2.48E+01	10.58447489
-3.751059404	2.76E+01	13.76481313
4.459200378	2.72E+01	13.49364791
-3.299052815	2.93E+01	13.50861287
2.596146988	2.23E+01	13.78623188
1.53016692	2.14E+01	14.57918552
-10.65396671	2.35E+01	16.77158273
11.71576975	2.38E+01	15.90501792
-2.840341771	3.16E+01	16.32471008
1.365392536	3.25E+01	16.57497782
-3.896666744	2.92E+01	17.18832891
2.990062652	2.40E+01	17.68281938
-0.498080397	2.76E+01	18.75219684
-3.27887532	2.78E+01	17.7534965
5.325333214	2.74E+01	16.9826087
-2.837560554	3.11E+01	17.2246314
2.353571641	3.22E+01	16.33448873
-0.814833775	3.00E+01	14.97400347
-5.042171242	2.88E+01	14.80553155
6.892788905	2.37E+01	14.48275862
-4.22132079	2.16E+01	13.9055794
2.598248796	1.69E+01	15.25192143
-3.91510414	1.89E+01	14.82553191
1.68378879	1.47E+01	14.00847458
0.493522022	5.98E+00	13.08016878
-5.434821667	4.60E+00	13.04201681
5.006185428	5.86E+00	12.13689482
-3.218283582	5.31E+00	11.45590682
2.280432073	1.77E+00	11.75394846
-0.054023535	-6.28E-01	13.593361
-11.37139513	-5.70E+00	14.88026424
7.678974303	-5.55E-01	14.75328947
-0.713306249	3.55E+00	15.92804579
3.927136099	1.63E+00	17.11616572
-5.601251326	-1.21E+01	16.25201939
0.889691384	-2.74E+01	16.15632554
1.348552213	-2.89E+01	15.90032154
-3.182000872	-1.85E+01	14.9117175
2.031479093	-1.82E+01	15.672
-2.144254575	-1.64E+01	16.00318471
0.600224697	-1.33E+01	15.77442415
2.854391727	-1.20E+01	16.73275178
-10.26285529	-9.13E+00	17.94348509
9.770725456	-7.40E+00	17.2734375
-3.566747963	-6.08E+00	15.84304584
2.233872601	-6.24E+00	14.29790535
-6.164302158	-1.48E+01	14.08668731
4.313826668	-2.18E+01	12.85604311
1.580691727	-2.25E+01	14.14877301
-4.060012573	-2.05E+01	20.75227964
7.883164525	-1.87E+01	25.25244913
-5.218585195	-1.42E+01	26.99625468
2.646684537	-2.05E+01	24.16292975
2.213546819	-1.95E+01	20.38863976
-8.026735714	-1.55E+01	18.74442793
9.395050412	-1.30E+01	15.19287834
-3.706300283	-1.07E+01	14.74074074
1.959548247	-1.10E+01	15.40680473
-4.380197675	-1.61E+01	15.65634218
3.709302855	-1.91E+01	14.84558824
-0.419308383	-1.86E+01	15.71218796
-2.544962324	-1.67E+01	15.87847731
4.310746554	-1.59E+01	15.9548105
-4.651344353	-1.15E+01	16.90684134
2.926767137	-1.32E+01	16.29898403
0.844577424	-1.53E+01	14.14068165
-6.095679689	-1.80E+01	13.60608255
6.314025827	-1.70E+01	13.71572872
-3.960965417	-1.40E+01	13.5821967
1.577876814	-1.63E+01	14.50179211
-3.243530264	-2.21E+01	15.01789549
2.811379459	-3.26E+01	15.9700428
-2.935349039	-3.79E+01	15.50177936
-1.710823721	-3.24E+01	15.14549326
4.738648864	-2.36E+01	15.48478415
-4.605745638	-2.31E+01	15.29619182
4.496877432	-2.31E+01	14.32394366
-2.002270663	-2.42E+01	13.67864693
-9.916076203	-3.34E+01	13.34502104
11.21696769	-3.58E+01	14.03913347
-4.513917798	-4.02E+01	14.15041783
2.817297119	-4.39E+01	14.0625
-3.963628654	-4.63E+01	13.83495146
1.715544392	-5.61E+01	13.22022161
1.038396057	-5.37E+01	12.38919668
-3.887976629	-3.45E+01	12.4378453
5.292355982	-3.06E+01	12.06064783
-2.195251954	-3.22E+01	12.45710364
2.525211117	-3.87E+01	11.39231824
-0.595056095	-2.90E+01	9.958847737
-10.29292069	-2.58E+01	10.28043776
10.31023005	-2.15E+01	10.07498296
-5.14121484	-1.55E+01	9.972826087
4.5225168	-1.21E+01	11.13975577
-4.348539072	-1.89E+01	12.12881356
1.618108291	-2.06E+01	12.87837838
0.665915733	-1.18E+01	13.24797844
-2.269937743	-1.39E+01	12.33557047
4.102610661	-1.10E+01	11.68005355
-3.65701218	-8.23E+00	11.85284281
5.380940407	-4.31E+00	12.07080828
-1.146265808	-1.92E-01	11.46292585
-8.159866376	5.40E+00	12.00266134
7.552366685	7.82E+00	12.30616302
-3.177706206	4.08E+00	12.24570674
3.734270182	9.32E-01	13.10072416
-3.965763057	-4.40E+00	12.96977661
1.293581747	-7.84E+00	12.09836066
-0.033014526	-6.78E+00	11.36393443
-3.683836554	-4.44E+00	11.78548071
3.413790237	-2.95E+00	11.89947781
-0.751551079	1.92E+00	11.34027326
2.464580201	3.58E+00	11.71223958
-0.530559014	6.57E+00	12.39739414
-5.2777695	3.92E+00	12.21502591
6.809733284	6.32E+00	12.32408005
-5.104189677	5.81E+00	13.69942197
2.530041331	7.80E+00	15.03518874
-2.251170488	-9.47E-01	13.51851852
1.40648065	-1.99E+00	13.03126994
0.35170585	-1.16E+00	13.56687898
-1.372475426	-4.04E-01	13.9224412
3.317459991	2.75E+00	15.19011407
-3.304514029	6.22E+00	15.71699305
3.817921634	4.54E+00	14.94955864
-1.596053251	5.08E+00	15.90794451
-8.095089335	3.43E+00	15.79509742
9.65625	3.07E+00	13.89724311
-3.386779859	-1.62E+00	13.10625
3.862056831	-6.02E+00	12.29712859
-3.711970982	-1.08E+01	13.00437227
2.814459876	-1.64E+01	12.01497193
-0.967331183	-1.16E+01	12.24922118
-1.115013036	-1.32E+01	12.40671642
3.03584736	-1.12E+01	12.28287841
-3.343941102	-8.61E+00	13.19925743
4.482448988	-3.98E+00	12.50154799
0.144223171	-3.71E+00	11.36391816
-10.57182032	1.07E+00	10.34653465
9.551017257	4.87E+00	9.919703521
-2.092237677	1.48E+00	9.321824908
1.167711317	3.21E+00	9.446153846
-4.44006221	4.19E+00	9.158476658
2.131710794	3.52E-01	8.417177914
0.13331528	-2.11E+00	8.682598039
-9.676412769	-6.27E-01	8.243574051
9.640940602	1.49E+00	9.187041565
-3.267513917	1.69E+00	8.817073171
1.709573394	-8.72E-01	7.926829268
-1.325348151	-2.14E+00	6.92495424
-9.644928163	-8.76E+00	7.620206939
9.176574829	-1.26E+01	7.300911854
-3.150875731	-1.47E+01	8.896969697
3.117497848	-1.05E+01	10.41516245
-5.114154248	-1.48E+01	10.66185319
4.010231008	-2.01E+01	10.78219013
-0.306557322	-2.00E+01	12.05758848
-2.831678637	-2.08E+01	12.73488929
5.885832764	-2.05E+01	14.17510423
-3.010398078	-1.33E+01	13.48989298
3.302369541	-7.10E+00	14.85442662
-2.923406743	-9.50E+00	15.50802139
-5.360927078	-8.34E+00	16.1492891
8.10887256	-4.20E+00	17.29681979
-4.27277286	-2.27E+00	17.42990654
3.198291815	6.19E-01	15.01459428
-3.617263107	-8.39E-01	16.78717201
1.8513218	-6.37E+00	18.45707657
0.860499101	-5.98E+00	17.1875
-3.744754836	-4.83E+00	18.09027778
4.254592401	-6.66E+00	19.50489349
-2.832074633	-9.49E+00	19.02873563
3.730712081	-1.22E+01	19.77024698
-0.959186372	-1.23E+01	16.34482759
-9.970684275	-1.56E+01	16.89891491
12.63384885	-1.59E+01	16.84300341
-3.516923583	-9.24E+00	15.46538025
2.747911917	-2.73E+00	15.53985302
-4.281951392	-7.35E+00	16.11142375
3.025888284	-5.37E+00	15.50561798
-0.404022266	-2.86E+00	14.89014085
-3.503335437	-1.04E+00	15.41971831
4.004787762	6.56E+00	14.69433539
-0.947627843	7.82E+00	12.47608329
3.440243481	1.08E+01	11.07102593
-0.238341799	1.12E+01	10.97340125
-9.561941167	1.06E+01	11.134952
10.80611662	1.48E+01	11.65354331
-3.906061603	1.57E+01	13.71923937
4.405331569	1.56E+01	14.56062291
-3.564463528	1.09E+01	15.03893215
0.9873564	1.02E+01	14.1856587
0.782498948	1.27E+01	14.97501388
-9.647687427	1.12E+01	15.71112341
2.321727774	4.28E+00	16.38674033
1.565877006	2.70E+00	15.90733591
5.136746767	1.90E+00	14.53392168
0.586338317	-5.81E-01	16.28524046
-9.24377284	-4.21E+00	18.13428729
11.10857213	-6.10E+00	19.56854178
-4.520669012	-3.78E+00	18.19218241
2.208716104	-5.11E+00	15.32644178
-3.301284972	-1.05E+01	15.31880109
0.400537191	-1.74E+01	16.69025585
1.369887124	-1.90E+01	16.72648178
-2.6142013	-2.21E+01	17.10184182
3.417127236	-1.68E+01	15.28617711
-4.380530973	-4.05E+00	16.4
3.796943455	-2.85E+00	16.86178862
0.241438207	-3.60E+00	17.43353228
-6.670632812	-4.37E+00	18.52591793
7.755766386	-3.06E+00	18.63050483
-4.195502972	-6.04E+00	19.60512273
3.252203105	-9.70E+00	19.54787234
-5.8216971	-9.90E+00	21.300899
4.810490235	-7.15E+00	20.04744333
-2.90510614	-8.97E+00	21.531151
-7.649995154	-8.86E+00	23.6939314
5.133688436	-7.76E+00	24.19167983
1.51556748	-1.12E+01	27.90990047
4.988352725	-1.11E+01	25.37696335
-1.161490501	-1.46E+01	22.67472412
-8.762016454	-2.36E+01	24.56213949
12.71634272	-1.93E+01	25.10427529
-3.882483038	-2.33E+01	28.03414382
3.958414477	-2.35E+01	27.22507708
-5.895406678	-2.90E+01	25.63271605
-0.250516039	-3.33E+01	28.97172237
-1.044493841	-3.66E+01	30.19447288
-21.55467165	-3.05E+01	33.09063136
11.69383865	-2.30E+01	32.99295775
3.192634561	-2.44E+01	31.25502008
6.123205315	-3.22E+01	29.51417004
1.19640432	-3.59E+01	30.18800813
-9.960378323	-3.29E+01	33.02571861
10.6093943	-2.34E+01	31.01660795
-2.176563442	-2.67E+01	31.37637638
4.734011151	-1.81E+01	34.46153846
-2.995609613	-2.21E+01	34.98271605
1.959531004	-2.30E+01	34.96796451
-1.068269176	-1.90E+01	36.56511057
-3.396231246	-1.40E+01	35.82148112
4.92095464	-5.67E+00	31.44406111
-4.058653767	-5.81E+00	29.18235877
5.819938654	-5.48E+00	29.32009926
-1.509006768	-4.50E+00	30.703667
-9.499058999	-3.88E+00	26.93181818
10.74381895	3.03E+00	29.13022113
-2.073133077	4.63E+00	29.4255112
3.951559454	2.85E+00	30.95307209
-5.753088865	2.11E+00	30.52429052
2.575301798	2.90E+00	32.38483685
-1.35425004	3.73E+00	35.58329333
-4.543035181	5.43E+00	34.80519481
5.86083326	6.06E+00	38.33093525
-2.992677287	5.81E+00	41.07228339
4.903953755	2.69E+00	45.08563273
0.08773757	1.08E+00	43.66190476
-5.845515432	-1.65E+00	44.04073899
7.750323181	-7.30E-01	45.05904582
-3.397195216	-2.75E+00	49.3911007
2.595831483	-2.73E+00	52.41154562
-3.326705846	-5.22E+00	57.89473684
4.118521018	-1.17E+01	61.18829982
-3.358029923	-2.33E+01	60.63264898
-23.13723467	-2.57E+01	53.25306044
23.20314073	-2.84E+01	47.58596417
3.727837242	-3.13E+01	35.37375388
3.83345477	-2.99E+01	26.97893374
0.811718073	-2.55E+01	19.55971612
